COQ6	PEX6
COQ6	PHYKPL
COQ6	PLA2G4A
COQ6	PLS3
COQ6	PLSCR1
COQ6	POMP
COQ6	PPBP
COQ6	PPM1N
COQ6	PPP6C
COQ6	PRDX6
COQ6	PSMF1
COQ6	PTBP1
COQ6	PTPRF
COQ6	QKI
COQ6	R3HDM4
COQ6	RAB31
COQ6	RAB38
COQ6	RAB5A
COQ6	RAP1A
COQ6	SAT1
COQ6	SCLT1
COQ6	SEL1L3
COQ6	SENP1
COQ6	SEPTIN1
COQ6	SF3A2
COQ6	SGSM2
COQ6	SH2B2
COQ6	SIK2
COQ6	SLC25A42
COQ6	SLC26A1
COQ6	SLC37A1
COQ6	SLC6A6
COQ6	SLC8A3
COQ6	SPCS3
COQ6	SPG7
COQ6	STAT1
COQ6	STK24
COQ6	STK26
COQ6	STK4
COQ6	STRAP
COQ6	STRN
COQ6	STRN4
COQ6	STX6
COQ6	SYK
COQ6	TAB2
COQ6	TCHH
COQ6	TCTN1
COQ6	TDP2
COQ6	TGFB3
COQ6	TMEM134
COQ6	TMEM258
COQ6	TMEM50A
COQ6	TMX1
COQ6	TNPO1
COQ6	TOR4A
COQ6	TPST2
COQ6	TRAF7
COQ6	UBE2A
COQ6	UBE2C
COQ6	UBE2D3
COQ6	UBE2G1
COQ6	UBE2L3
COQ6	UBE2L6
COQ6	UCKL1
COQ6	UHRF1BP1
COQ6	USP10
COQ6	USP9X
COQ6	VOPP1
COQ6	VPS11
COQ6	VPS16
COQ6	YBX3
COQ6	ZFP30
COQ6	ZNF267
COQ6	ZNF783
COQ6	ZNF846
COQ7	ABHD4
COQ7	ACAP3
COQ7	ADIPOR1
COQ7	AGFG2
COQ7	ALG13
COQ7	ALG6
COQ7	ALG8
COQ7	ALOX5
COQ7	AMPD2
COQ7	ANKRD9
COQ7	AP2M1
COQ7	AP2S1
COQ7	ARHGAP4
COQ7	ARHGDIB
COQ7	BBC3
COQ7	BBIP1
COQ7	BCKDK
COQ7	BCLAF3
COQ7	BCR
COQ7	BEX1
COQ7	BMP8B
COQ7	C17orf75
COQ7	C2CD5
COQ7	C9orf16
COQ7	CARD19
COQ7	CARF
COQ7	CCDC28B
COQ7	CCDC85B
COQ7	CCDC90B
COQ7	CCS
COQ7	CD151
COQ7	CD82
COQ7	CDKAL1
COQ7	CDR2L
COQ7	CEP63
COQ7	CHEK2
COQ7	CHMP4B
COQ7	CIRBP
COQ7	CITED4
COQ7	CKB
COQ7	CLDN5
COQ7	CLUAP1
COQ7	COA1
COQ7	COX10
COQ7	CPTP
COQ7	CRYM
COQ7	CST3
COQ7	CTDNEP1
COQ7	CYB5B
COQ7	CYP20A1
COQ7	DARS2
COQ7	DHX35
COQ7	DLAT
COQ7	DNAJB2
COQ7	DNM1
COQ7	DOP1B
COQ7	ECM1
COQ7	ELK1
COQ7	EMC2
COQ7	EMILIN1
COQ7	EML3
COQ7	ENG
COQ7	ENO1
COQ7	EPS8L1
COQ7	ERI2
COQ7	ETV6
COQ7	EVA1B
COQ7	EXOSC8
COQ7	FAM118A
COQ7	FAM210B
COQ7	FAM50A
COQ7	FH
COQ7	FOSL1
COQ7	FOXC1
COQ7	FXYD5
COQ7	FYN
COQ7	GAMT
COQ7	GIN1
COQ7	GIT1
COQ7	GNA15
COQ7	GNAI2
COQ7	GNAO1
COQ7	GPSM3
COQ7	GTF2F2
COQ7	GTF3C3
COQ7	GUK1
COQ7	HDDC2
COQ7	HGS
COQ7	HK1
COQ7	HLA-G
COQ7	HOMER3
COQ7	HPCAL1
COQ7	HSF1
COQ7	IDS
COQ7	IFT74
COQ7	IGF1R
COQ7	IMPACT
COQ7	INF2
COQ7	ING3
COQ7	INPPL1
COQ7	INTS2
COQ7	INTS7
COQ7	IP6K1
COQ7	IRAK4
COQ7	IRF7
COQ7	ITGB3BP
COQ7	ITGB5
COQ7	KAT5
COQ7	KHK
COQ7	KIAA2013
COQ7	KIF22
COQ7	KIF3C
COQ7	KIFC3
COQ7	LAMB2
COQ7	LANCL1
COQ7	LAPTM5
COQ7	LCP1
COQ7	LIG3
COQ7	LMNA
COQ7	LOX
COQ7	LOXL3
COQ7	LPL
COQ7	LRRFIP1
COQ7	LSR
COQ7	LTBP4
COQ7	MAOB
COQ7	MAP1S
COQ7	MAP2K3
COQ7	MARK4
COQ7	METTL4
COQ7	MINDY3
COQ7	MMP24OS
COQ7	MRRF
COQ7	MSH2
COQ7	MTX2
COQ7	MXRA7
COQ7	NAT14
COQ7	NBEAL2
COQ7	NBN
COQ7	NDST1
COQ7	NDUFV3
COQ7	NECTIN2
COQ7	NES
COQ7	NLRX1
COQ7	NME4
COQ7	NR1D1
COQ7	NRROS
COQ7	NUBP1
COQ7	OBI1
COQ7	OSBP2
COQ7	OXR1
COQ7	P3H1
COQ7	PAAF1
COQ7	PDSS1
COQ7	PECAM1
COQ7	PEX3
COQ7	PFAS
COQ7	PFKL
COQ7	PIGN
COQ7	PIGP
COQ7	PITPNM1
COQ7	PJA1
COQ7	PLA2G4C
COQ7	PLCB3
COQ7	PLD3
COQ7	PLIN3
COQ7	PNPLA4
COQ7	POLI
COQ7	POLR3C
COQ7	POMC
COQ7	PORCN
COQ7	PPDPF
COQ7	PPP1R18
COQ7	PRR7
COQ7	PRRG2
COQ7	QRSL1
COQ7	R3HDM4
COQ7	RALBP1
COQ7	RAP1A
COQ7	RBM23
COQ7	RBM38
COQ7	RBMX2
COQ7	RFNG
COQ7	RGCC
COQ7	RHBDF1
COQ7	RHOG
COQ7	RIOK3
COQ7	RMDN1
COQ7	RNPEPL1
COQ7	RRAS
COQ7	RRP15
COQ7	RWDD2B
COQ7	RXYLT1
COQ7	S100A16
COQ7	SCAND1
COQ7	SCYL3
COQ7	SEMA7A
COQ7	SENP6
COQ7	SETD4
COQ7	SETDB1
COQ7	SH3KBP1
COQ7	SH3PXD2A
COQ7	SIPA1
COQ7	SLC10A3
COQ7	SLC35E1
COQ7	SLC38A1
COQ7	SLC38A5
COQ7	SLC39A4
COQ7	SLC4A11
COQ7	SLC6A4
COQ7	SMOX
COQ7	SMTN
COQ7	SMYD4
COQ7	SNX16
COQ7	SPARC
COQ7	SPON2
COQ7	SRBD1
COQ7	SRC
COQ7	ST3GAL4
COQ7	STAMBPL1
COQ7	STARD3
COQ7	STAT3
COQ7	STUB1
COQ7	SYNJ2
COQ7	TADA2A
COQ7	TBC1D31
COQ7	TCEAL3
COQ7	TGOLN2
COQ7	TIMP1
COQ7	TIPIN
COQ7	TM4SF1
COQ7	TMEM65
COQ7	TMEM8A
COQ7	TNNC2
COQ7	TPST2
COQ7	TSPYL2
COQ7	TUBG2
COQ7	UBTD1
COQ7	UNC13D
COQ7	UTP20
COQ7	UTP25
COQ7	VPS37B
COQ7	VPS45
COQ7	VPS50
COQ7	VWA1
COQ7	WWC3
COQ7	XPO4
COQ7	YPEL3
COQ7	ZBTB7B
COQ7	ZNF16
COQ7	ZSCAN25
COQ8a	ACADSB
COQ8a	ACOT9
COQ8a	AGO1
COQ8a	AKAP1
COQ8a	ARNTL2
COQ8a	BICRAL
COQ8a	BRD3
COQ8a	BZW1
COQ8a	C2orf68
COQ8a	CAMK2G
COQ8a	CBX7
COQ8a	CCDC28A
COQ8a	CCNYL1
COQ8a	CDKN1A
COQ8a	CENPN
COQ8a	CEP68
COQ8a	CFLAR
COQ8a	CHAC1
COQ8a	CHEK1
COQ8a	CKAP4
COQ8a	CNNM3
COQ8a	CRBN
COQ8a	CSAD
COQ8a	CSNK1A1
COQ8a	CTSF
COQ8a	DSE
COQ8a	EDEM1
COQ8a	EIF2D
COQ8a	EIF4B
COQ8a	EXOG
COQ8a	FAM117A
COQ8a	FAM117B
COQ8a	FHL2
COQ8a	FOXC1
COQ8a	FOXN3
COQ8a	FRAT1
COQ8a	FRAT2
COQ8a	FST
COQ8a	GAA
COQ8a	GARS
COQ8a	GBP1
COQ8a	GOLT1B
COQ8a	HACD1
COQ8a	HAUS2
COQ8a	HDAC5
COQ8a	HRH1
COQ8a	HSPA13
COQ8a	IL1A
COQ8a	INSR
COQ8a	ITGA2
COQ8a	ITGB8
COQ8a	JAG1
COQ8a	LAMB3
COQ8a	LETMD1
COQ8a	LIMS1
COQ8a	LPXN
COQ8a	LRP12
COQ8a	MALT1
COQ8a	MAP4K4
COQ8a	MARCKS
COQ8a	MAST3
COQ8a	MASTL
COQ8a	MELK
COQ8a	METTL7A
COQ8a	MTA1
COQ8a	MXI1
COQ8a	MYO1C
COQ8a	MYOF
COQ8a	NABP1
COQ8a	NETO2
COQ8a	NRP1
COQ8a	NUP58
COQ8a	OGT
COQ8a	OPTN
COQ8a	ORMDL2
COQ8a	OSMR
COQ8a	P4HA2
COQ8a	PAN2
COQ8a	PANX1
COQ8a	PCMTD2
COQ8a	PDCD5
COQ8a	PEX5
COQ8a	PEX6
COQ8a	PFKP
COQ8a	PHF3
COQ8a	PHLDA2
COQ8a	PI4K2B
COQ8a	PKM
COQ8a	PLCL2
COQ8a	PTS
COQ8a	RAB1A
COQ8a	RAP1GDS1
COQ8a	RNASET2
COQ8a	RNF44
COQ8a	RSAD1
COQ8a	S100A11
COQ8a	S100A2
COQ8a	SCAP
COQ8a	SERPINB8
COQ8a	SERPINH1
COQ8a	SESN1
COQ8a	SGCB
COQ8a	SKIL
COQ8a	SLC2A6
COQ8a	SLC3A2
COQ8a	SLC7A11
COQ8a	SMOX
COQ8a	SPATS2L
COQ8a	SPHK1
COQ8a	SPPL2A
COQ8a	SPRED2
COQ8a	SYF2
COQ8a	SYNJ2
COQ8a	TAF13
COQ8a	TCFL5
COQ8a	TLCD3A
COQ8a	TMEM165
COQ8a	TMEM185B
COQ8a	TNFRSF12A
COQ8a	TNRC6B
COQ8a	TPBG
COQ8a	TPM4
COQ8a	TRAF1
COQ8a	TRAPPC6A
COQ8a	TUBB6
COQ8a	UBA6
COQ8a	ULK1
COQ8a	ZBED1
COQ8a	ZBTB44
COQ8a	ZNF581
COQ8a	ZNF652
COQ8a	ZNF692
COQ8b	AAAS
COQ8b	AAMP
COQ8b	ABHD8
COQ8b	ACOT11
COQ8b	ACSF3
COQ8b	ACTR1B
COQ8b	ACTR2
COQ8b	ADAM15
COQ8b	ADCK2
COQ8b	ADCK5
COQ8b	AIDA
COQ8b	ALDH16A1
COQ8b	ALDH3B1
COQ8b	ALG13
COQ8b	ANKS3
COQ8b	ANO6
COQ8b	ANTKMT
COQ8b	AP1S2
COQ8b	APEX2
COQ8b	ARCN1
COQ8b	ARFGAP1
COQ8b	ARMC6
COQ8b	ASAP1
COQ8b	ASPHD1
COQ8b	ATF2
COQ8b	ATL3
COQ8b	ATP13A1
COQ8b	ATP6V0E2
COQ8b	AXIN1
COQ8b	BAIAP2
COQ8b	BAIAP3
COQ8b	BCL2L12
COQ8b	BIRC2
COQ8b	BLZF1
COQ8b	BRAT1
COQ8b	BRMS1
COQ8b	C11orf58
COQ8b	C17orf97
COQ8b	CA13
COQ8b	CABIN1
COQ8b	CADM4
COQ8b	CALU
COQ8b	CAPN10
COQ8b	CAPS
COQ8b	CAPZA1
COQ8b	CBX8
COQ8b	CCDC151
COQ8b	CCDC157
COQ8b	CCDC159
COQ8b	CCDC18
COQ8b	CCDC24
COQ8b	CCDC57
COQ8b	CCDC82
COQ8b	CCDC88B
COQ8b	CD226
COQ8b	CDC27
COQ8b	CDC42
COQ8b	CDK5
COQ8b	CEP131
COQ8b	CEP164
COQ8b	CERS4
COQ8b	CFAP410
COQ8b	CHID1
COQ8b	CHTF18
COQ8b	CIAO3
COQ8b	CLIC4
COQ8b	CLIP1
COQ8b	CMC2
COQ8b	CNST
COQ8b	COG4
COQ8b	COG7
COQ8b	COQ9
COQ8b	CORO7
COQ8b	CPLANE2
COQ8b	CRACR2B
COQ8b	CREG1
COQ8b	CRELD2
COQ8b	CROCC
COQ8b	CSDE1
COQ8b	CTSF
COQ8b	CUEDC1
COQ8b	CXXC1
COQ8b	CYB561D2
COQ8b	CYC1
COQ8b	CYHR1
COQ8b	DBP
COQ8b	DCUN1D1
COQ8b	DDX49
COQ8b	DEAF1
COQ8b	DENND6B
COQ8b	DMAP1
COQ8b	DNAH2
COQ8b	DNM1L
COQ8b	DUS3L
COQ8b	DUSP23
COQ8b	ECSIT
COQ8b	EFR3A
COQ8b	EHBP1
COQ8b	EIF5
COQ8b	ELF1
COQ8b	EML2
COQ8b	EPS15
COQ8b	ERBIN
COQ8b	ERCC2
COQ8b	FAAP100
COQ8b	FAAP20
COQ8b	FAM20B
COQ8b	FAM98C
COQ8b	FCHO1
COQ8b	FIP1L1
COQ8b	FIS1
COQ8b	FLYWCH1
COQ8b	FLYWCH2
COQ8b	FNBP1L
COQ8b	FOPNL
COQ8b	FUZ
COQ8b	FZR1
COQ8b	GAA
COQ8b	GALK1
COQ8b	GCAT
COQ8b	GGA1
COQ8b	GNA13
COQ8b	GNB1L
COQ8b	GNG11
COQ8b	HAGHL
COQ8b	HDAC11
COQ8b	HDDC3
COQ8b	HDHD3
COQ8b	HEXD
COQ8b	HIST3H2A
COQ8b	HSD11B1L
COQ8b	IFT140
COQ8b	IL17RC
COQ8b	IL6ST
COQ8b	ILVBL
COQ8b	IMPA2
COQ8b	INTS5
COQ8b	IPO13
COQ8b	IRF2BP1
COQ8b	ISOC2
COQ8b	JMJD4
COQ8b	JOSD2
COQ8b	KAT2A
COQ8b	KCTD9
COQ8b	KIDINS220
COQ8b	KLHL22
COQ8b	KMT5C
COQ8b	KRBA1
COQ8b	KRI1
COQ8b	LGALSL
COQ8b	LIN7C
COQ8b	LIPE
COQ8b	LMF1
COQ8b	LMTK3
COQ8b	LPP
COQ8b	LRFN4
COQ8b	LRP12
COQ8b	LRRC14
COQ8b	LRRC45
COQ8b	LRRC56
COQ8b	LSM14A
COQ8b	LYPLA2
COQ8b	MACROD1
COQ8b	MAP3K7CL
COQ8b	MCAT
COQ8b	MECR
COQ8b	MED13
COQ8b	MED25
COQ8b	MEGF8
COQ8b	MEN1
COQ8b	METRN
COQ8b	MFSD3
COQ8b	MICOS13
COQ8b	MIER1
COQ8b	MIIP
COQ8b	MLST8
COQ8b	MMAB
COQ8b	MOB1A
COQ8b	MOB1B
COQ8b	MOSPD3
COQ8b	MPV17L2
COQ8b	MRM1
COQ8b	MROH6
COQ8b	MRPL28
COQ8b	MRPS12
COQ8b	MRPS34
COQ8b	MVB12A
COQ8b	MVK
COQ8b	MYPOP
COQ8b	NAA80
COQ8b	NAGLU
COQ8b	NAPG
COQ8b	NAPRT
COQ8b	NAT14
COQ8b	NAT9
COQ8b	NAXE
COQ8b	NCKAP5L
COQ8b	NCOA3
COQ8b	NCOR1
COQ8b	NEK7
COQ8b	NEXN
COQ8b	NISCH
COQ8b	NLE1
COQ8b	NLRX1
COQ8b	NMRAL1
COQ8b	NRAS
COQ8b	NRIP1
COQ8b	NT5C
COQ8b	NTHL1
COQ8b	NUDT1
COQ8b	NUDT22
COQ8b	NUMBL
COQ8b	OCEL1
COQ8b	OPA1
COQ8b	OPRL1
COQ8b	OSGIN2
COQ8b	PAFAH1B1
COQ8b	PC
COQ8b	PCOLCE
COQ8b	PEA15
COQ8b	PELI3
COQ8b	PEX11G
COQ8b	PEX16
COQ8b	PGLS
COQ8b	PGPEP1
COQ8b	PHACTR2
COQ8b	PHB
COQ8b	PHF20L1
COQ8b	PICK1
COQ8b	PIGQ
COQ8b	PIGT
COQ8b	PLD2
COQ8b	PLEKHH3
COQ8b	PLPP2
COQ8b	PLS3
COQ8b	PNKP
COQ8b	PODNL1
COQ8b	POGK
COQ8b	PORCN
COQ8b	PPFIA1
COQ8b	PPP1R12A
COQ8b	PPP1R37
COQ8b	PPP1R3F
COQ8b	PPP2CB
COQ8b	PPP5C
COQ8b	PRICKLE3
COQ8b	PTPN12
COQ8b	PTPRU
COQ8b	QARS
COQ8b	QKI
COQ8b	QTRT1
COQ8b	R3HCC1
COQ8b	RAB21
COQ8b	RAB34
COQ8b	RAB36
COQ8b	RAB3A
COQ8b	RABEP2
COQ8b	RABL3
COQ8b	RBBP6
COQ8b	RBX1
COQ8b	RDX
COQ8b	RECQL4
COQ8b	RECQL5
COQ8b	REEP4
COQ8b	RFX1
COQ8b	RFXANK
COQ8b	RGS14
COQ8b	RHBDD3
COQ8b	RHOT2
COQ8b	RHPN1
COQ8b	RIN1
COQ8b	RMC1
COQ8b	RNF11
COQ8b	RNF115
COQ8b	RO60
COQ8b	ROCK2
COQ8b	RP2
COQ8b	RPS6KA4
COQ8b	RPS6KB2
COQ8b	RUSC1
COQ8b	SCAND1
COQ8b	SCRN2
COQ8b	SEMA6C
COQ8b	SENP5
COQ8b	SEPTIN2
COQ8b	SESTD1
COQ8b	SGSM2
COQ8b	SH2B1
COQ8b	SHMT1
COQ8b	SIRT3
COQ8b	SLC12A9
COQ8b	SLC22A18
COQ8b	SLC25A6
COQ8b	SLC27A1
COQ8b	SLC35C1
COQ8b	SLC37A4
COQ8b	SLC8B1
COQ8b	SNAP47
COQ8b	SNX17
COQ8b	SNX33
COQ8b	SOX12
COQ8b	SPCS3
COQ8b	SPHK2
COQ8b	SPPL2B
COQ8b	SPTBN2
COQ8b	SREBF1
COQ8b	SRSF10
COQ8b	ST14
COQ8b	ST5
COQ8b	STRN
COQ8b	STXBP3
COQ8b	SYNGR1
COQ8b	SYTL1
COQ8b	TAF6L
COQ8b	TAOK1
COQ8b	TARS2
COQ8b	TBC1D20
COQ8b	TBL3
COQ8b	TBX6
COQ8b	TCF25
COQ8b	TFAP4
COQ8b	THAP7
COQ8b	THOC2
COQ8b	THOP1
COQ8b	TMEM161A
COQ8b	TMEM167B
COQ8b	TMEM173
COQ8b	TMEM175
COQ8b	TMEM53
COQ8b	TMOD3
COQ8b	TNPO1
COQ8b	TP53BP2
COQ8b	TP53I11
COQ8b	TP53I13
COQ8b	TPP2
COQ8b	TRABD
COQ8b	TRAK2
COQ8b	TRAM1
COQ8b	TRAP1
COQ8b	TRAPPC2
COQ8b	TRAPPC2L
COQ8b	TRAPPC6B
COQ8b	TRMT2A
COQ8b	TRPT1
COQ8b	TSC22D1
COQ8b	TSEN34
COQ8b	TSNAXIP1
COQ8b	TSSK6
COQ8b	TTC12
COQ8b	TTLL11
COQ8b	TXN2
COQ8b	UBXN2A
COQ8b	UGP2
COQ8b	UNC119
COQ8b	USP12
COQ8b	USP47
COQ8b	USP9X
COQ8b	UXS1
COQ8b	VPS37A
COQ8b	VPS51
COQ8b	VRK2
COQ8b	VTA1
COQ8b	WDR18
COQ8b	WDR24
COQ8b	WDR26
COQ8b	WDR44
COQ8b	WDR74
COQ8b	WRAP53
COQ8b	YDJC
COQ8b	ZBTB45
COQ8b	ZC3H7A
COQ8b	ZDHHC24
COQ8b	ZMAT5
COQ8b	ZNF205
COQ8b	ZNF207
COQ8b	ZNF24
COQ8b	ZNF267
COQ8b	ZNF324B
COQ8b	ZNF446
COQ8b	ZNF48
COQ8b	ZNF500
COQ8b	ZNF576
COQ8b	ZNF584
COQ8b	ZNF629
COQ8b	ZNF644
COQ8b	ZNF687
COQ8b	ZNHIT2
COQ9	ABCB8
COQ9	ACOT11
COQ9	AFMID
COQ9	ALDH16A1
COQ9	ANTKMT
COQ9	ARFIP2
COQ9	ARMC6
COQ9	ASAP1
COQ9	ATP2C1
COQ9	C19orf47
COQ9	C19orf57
COQ9	CD47
COQ9	CDPF1
COQ9	CES2
COQ9	COG4
COQ9	COQ8B
COQ9	CPLANE2
COQ9	CRTC1
COQ9	DCAKD
COQ9	DDX49
COQ9	DNM3
COQ9	EMC10
COQ9	EML3
COQ9	FAHD2A
COQ9	FIZ1
COQ9	FLYWCH2
COQ9	HDAC11
COQ9	HEXD
COQ9	KCTD15
COQ9	LRRC27
COQ9	LYN
COQ9	LYPLA2
COQ9	MCUB
COQ9	MED18
COQ9	MEGF8
COQ9	MORN1
COQ9	MRPL34
COQ9	MSN
COQ9	MZF1
COQ9	NDUFA3
COQ9	NDUFS7
COQ9	NECAB3
COQ9	NISCH
COQ9	NMNAT1
COQ9	PAFAH2
COQ9	PGPEP1
COQ9	PICK1
COQ9	POLR3H
COQ9	PSKH1
COQ9	PWWP2B
COQ9	QTRT1
COQ9	RALGPS1
COQ9	RECQL5
COQ9	RGS12
COQ9	RIPK2
COQ9	SAMD10
COQ9	SFXN5
COQ9	SH3BP1
COQ9	SHOC2
COQ9	SHROOM2
COQ9	SIRT3
COQ9	SRGAP2
COQ9	STAG2
COQ9	SUCO
COQ9	SULT1A1
COQ9	TBK1
COQ9	TECR
COQ9	THAP7
COQ9	TIRAP
COQ9	TMEM143
COQ9	TMEM222
COQ9	TMEM80
COQ9	TP53BP2
COQ9	TPM4
COQ9	VRK2
COQ9	ZBTB7C
COQ9	ZKSCAN3
COQ9	ZNF267
COQ9	ZNF345
COQ9	ZNF446
COQ9	ZNF500
COQ9	ZNF576
COQ9	ZNF599
COQ9	ZNF627
COQ9	ZNF74
COQ9	ZNF785
